x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0.9521426972954208,0.3000289194759296,0.16046764388760104,0.8863046660865599,0.4463944154832029,0.9078755943543261,0.16023046632014326,0.6611175115080995,0.4402637528294918,0.0764867690302854,0.908461446885157,0.28071115140746133,0.13134576017278254,0.9150268331800226,21.550740356752183
0.06107853706678734,0.9077329574850395,0.739883917829101,0.8980623572137351,0.6725823112965214,0.5289399290308832,0.30444636434737826,0.9979622513286734,0.36218905893938935,0.47064894921390954,0.0680387002563631,0.8890122592786295,0.7598529582530217,0.8907723536412802,15.560043541724903
0.6803486660150015,0.06320761833863064,0.607249374011541,0.4776465028764161,0.2839999767621011,0.238413280924058,0.5145127432987567,0.36792758053704133,0.45651989126265535,0.3374773817642399,0.7461000866158902,0.0506052507607173,0.6344765566588974,0.45247070202321515,8.106016720122696
0.5910269008704913,0.6591764718500283,0.39725674716804205,0.9992779939221711,0.3518929961930426,0.7214066679599525,0.6375826945307929,0.8130538632474607,0.97622566345382,0.8897936564455402,0.6045018659772938,0.6479289191871862,0.36474099798354703,0.9480273969594435,21.70043932050985
0.06263600305980976,0.24190170420148482,0.4322814811812986,0.5219962736299825,0.7730835540548716,0.958740923056593,0.11732048038481102,0.10700414019379156,0.5896947230135507,0.745398073947293,0.05550507720268995,0.26644847009703326,0.43326162810233015,0.486592305135945,9.985546322155114
0.3803351835275731,0.14780867669727238,0.6849344386835594,0.6567619584408371,0.8620625958512073,0.09725799478764063,0.4977769078253418,0.5810819296720631,0.2415570400399184,0.16902540612916128,0.41560072212619753,0.15842754845327994,0.7044901262983967,0.6679397881836622,13.651507909989832
0.45705876133136736,0.9799623263423093,0.4237063534554728,0.8571249175045673,0.11731556418319389,0.27125207676186414,0.4037927406673345,0.39981214000933074,0.6713834786701531,0.34471812737550767,0.5204816162819725,0.9844754261601828,0.40369096870594345,0.8841204080100586,19.473214447582116
0.6145276998103207,0.07004219014464463,0.8224067383556903,0.6534211611136369,0.7263424644178352,0.5369230010823904,0.11047711099174473,0.4050356132969499,0.40537358284855607,0.3210429900432169,0.5599560158714653,0.07724994394369054,0.8129383271751125,0.6854956913843658,13.925583468053182
0.7032174964672158,0.6347863229336947,0.959142251977975,0.10329815508513862,0.8671671591051991,0.029190234848913255,0.534916854927084,0.4042436179392588,0.5241838603937582,0.3650998770600098,0.70437630324568,0.6159052568947831,0.9626213013008659,0.07059387713880894,19.776194782324016
0.37321595574479416,0.22286381801498023,0.08053200347184408,0.08531092311870336,0.22139644629277222,0.10001406092155518,0.26503969836448205,0.06614946211695472,0.06560486720992564,0.8562761796227819,0.4194013062403789,0.21711631943919113,0.0977556580347779,0.06958050184285522,8.395208497179569
0.15336887785934572,0.19959614212011434,0.43298420628118073,0.5282340891785358,0.3494402920485349,0.7814796002346613,0.7510216488563984,0.9272118073731179,0.02895254902696054,0.8956912912102034,0.16435933066645622,0.19750496992173788,0.48114807216402966,0.49144055064804215,8.412205314644554
0.7592824517166681,0.3645446259967866,0.5010631728347521,0.37638915519435123,0.3649118360212381,0.26090449938105975,0.4959702953734696,0.6817399450693612,0.2773402713052435,0.52437981107722,0.7489499190505332,0.35182045512270277,0.470286922266219,0.37317501528918806,13.561604484071468
0.0038603515102610952,0.1785799680576563,0.6128667531169923,0.0813695988533053,0.8818965030968323,0.7196201578422882,0.9663899714378934,0.5076355472407649,0.3004036831584872,0.5495005727952714,0.025201275937388298,0.1603861759605051,0.6125510253256767,0.0927298888359612,5.83223727047811
0.3719187485124613,0.0013833499989991394,0.24768502249231594,0.3182335091770624,0.8587774682319022,0.458503167066445,0.44458728781130075,0.3361022663998874,0.8806781230470796,0.9450267769403914,0.38566400863977485,-0.011566059461484632,0.18737597998316635,0.30705872674509993,9.09826583006123
0.6756891476442668,0.24488947942009942,0.2164572609442098,0.16604782452124567,0.9227566102253654,0.2940766623831661,0.45309424544887844,0.4939578339872235,0.7781715954502542,0.8442349615530241,0.7274260324360371,0.22140387145470086,0.19015415676825598,0.17114023216825214,13.182198380963225
0.1024137584524164,0.156383348867963,0.3041986915994078,0.07535906908334034,0.4246630028405929,0.10761770514958191,0.568217593669845,0.24655693981115612,0.5964330653496227,0.11752564290363765,0.10259203825479202,0.13920708881689955,0.30380914149429056,0.07124044776052149,4.479231030058501
0.2503982128535728,0.48339353520239203,0.03999280190071697,0.639705106075127,0.4083029083397448,0.3774065725888873,0.8093649714891984,0.70903546018329,0.954333815392692,0.3519362404956907,0.2597103225282784,0.49443802808987836,0.01291879472964326,0.6570977707412113,16.71495079437462
0.2885699576516956,0.8743999170748423,0.11242731721231125,0.21243436129404103,0.18303329207992114,0.40302600240428865,0.7452329600321291,0.5269074490521803,0.48767632353820756,0.0005459648969956543,0.28306774444103033,0.8584392494181976,0.13855345765893978,0.21174600528479398,13.498924214536185
0.2153982043432382,0.8583376386342625,0.8028933715613342,0.15914623694224284,0.6057119572702788,0.11566187190501331,0.7278881583695115,0.6374622773722066,0.8119385616910193,0.47938454938918806,0.20639906660191643,0.851764239265569,0.8161124820002993,0.16371918019112064,12.274725260376322
0.41810921174800086,0.17295135427115638,0.10721074542854603,0.8173391114616214,0.47314297846564424,0.8822836719191074,0.733289134316726,0.4097262056307436,0.37351101415568366,0.5156383466512517,0.4350300023498261,0.12729271445576826,0.13547025096128584,0.8152333744885741,16.209672711954305
0.9195074069058207,0.7104557595044916,0.1770057815674959,0.4835181274274587,0.1403160179234194,0.3589952783396321,0.9371170419405177,0.9233053075587083,0.2828368521760829,0.33963104416619916,0.9333746284748402,0.7453897756719271,0.21125196773686708,0.44919126360293116,16.818856941839194
0.8735568272907714,0.4918922317083445,0.8989610922270317,0.18551789752317627,0.5326685874713607,0.32626963264937237,0.31654255989247604,0.44687696394619913,0.43307744910126844,0.3573468796779544,0.898934821301825,0.4985102180598289,0.9247491567768931,0.14605643193207585,17.791622669311227
0.5777094243168404,0.779179433301834,0.7955903685432131,0.34453046075431226,0.7708727565686478,0.735893896807733,0.14150648562190027,0.8659454685664772,0.4413214701804108,0.48641044888866547,0.5529403430499357,0.7855975858610903,0.7730996734705893,0.3348610755814416,19.257331920898327
0.8667885432590956,0.6277347561952844,0.40142794930551995,0.41669175690871096,0.8108386151289514,0.3481919427465201,0.21145479578241355,0.059383188005789234,0.8760268479205742,0.9185464511903499,0.9020328614580422,0.6834841040091408,0.39668748854134506,0.4405034225696579,18.65218597318319
0.8998667430000302,0.05687725914535546,0.9804856634690068,0.09645086069738418,0.8634706491935857,0.5665061069891627,0.36791748781787337,0.3423423766251579,0.7573641432377087,0.3145732950042872,0.9041219780195515,0.08037437947391608,0.9937897110884744,0.06548149607805889,11.832823257072237
0.5546450586202596,0.8268616030486949,0.7255735341014894,0.03855724605899835,0.7731100525054192,0.21687025009104066,0.9031496468515715,0.042924190608832014,0.33307203447431877,0.09973294723475401,0.5868808596693468,0.8054064529510461,0.6930535897366314,0.06851192340433249,15.517012778214962
0.3302670356968992,0.813880141920636,0.14038395779934687,0.2273624490775018,0.06885196449337394,0.7057100439896077,0.3952332435363368,0.310839977143316,0.7186263903411519,0.33597754234025523,0.32185078366396985,0.8349288282387385,0.1539682640243158,0.2032877590678359,13.013061718469583
0.16235794791266678,0.29084090665674256,0.17979529083354162,0.34550565635633446,0.4800608878207556,0.5221758690021191,0.853606042296272,0.8894479088158666,0.22010386078090638,0.6228940321857525,0.12233406598368099,0.3347743392138214,0.197135173558467,0.3821426656208057,9.716640669857128
0.482584241712101,0.7298276355292675,0.0691826587923895,0.8791733376874045,0.7348137746305611,0.17649938888906014,0.9391609090873704,0.5063122240233886,0.9998085781169653,0.19725947430073765,0.4780907815487086,0.7609215845027847,0.11199689847965051,0.872948225268856,25.451773431194745
0.9217190668708333,0.805263855579175,0.7239413985013259,0.5591737821017022,0.9222985036674477,0.49236140669088413,0.8738321783347182,0.8339816438766318,0.21383534680158656,0.7712254629659102,0.9150030578493659,0.8075898092115604,0.7230023526199938,0.492673234158828,18.780462515171408
0.7368531616807855,0.09767636744772412,0.5149222019367684,0.9384120216943856,0.2286465509829455,0.6771411441114241,0.5928802707811576,0.01006369565609333,0.47582619585722274,0.7087703909410487,0.7130803408384914,0.10469235153878023,0.5222642192169274,0.9448303051771694,13.1063148314367
0.2244136119208402,0.953675696427313,0.5823197330520553,0.10747256776880454,0.2875445022805615,0.4567036258604842,0.020950069267730465,0.4116155136137588,0.48945863543469814,0.2436778752812322,0.2168779692875736,0.9028435188072459,0.5853958131521702,0.11281574497337109,9.208917603832143
0.6396222429637416,0.948540301128841,0.7782761672964438,0.848345269790006,0.49041990843627514,0.18534858697938283,0.995815292959635,0.1293557610386996,0.4714573193542654,0.0680930992421066,0.616933849961918,0.9573576079583395,0.7846851178503569,0.8348258591332367,22.26026990087878
0.25438240111762433,0.2653033245370474,0.12729402542007473,0.5258089530767229,0.1418172757014775,0.3167306665534563,0.6267064759591049,0.7275436095907498,0.024272704622061214,0.4301159843767399,0.25129056264530397,0.28622893527812254,0.13462120734587515,0.5025247740937081,11.182358231984468
0.2656325475414473,0.01350870662671888,0.4837528647017362,0.25611379502001796,0.8237176720231694,0.23277267218111208,0.3106292182913063,0.7912274310191123,0.71514325202536,0.5580512366572625,0.30481156597465964,0.04254747499284277,0.46333383225189756,0.23815855222088028,7.130357865651407
0.5112217875736866,0.08329097971899924,0.05107548016925678,0.9655166391374733,0.8590026396580586,0.15202722720956952,0.0006642185902044906,0.9416677953897564,0.2783252983201143,0.1858976028554975,0.49538738684645733,0.09793196417984035,0.06802769436589615,0.9802424246909638,19.647176567436492
0.6394627744740102,0.5206777914825536,0.39791861483493773,0.774500954884202,0.14095747652369373,0.9673378020369822,0.8611230080657867,0.6176569825692433,0.042906190402558164,0.7008556494477377,0.6572717578238562,0.48855540195501207,0.38389535717807083,0.72671553910888,17.645122623756805
0.7549011041375683,0.8850218512118062,0.10025174407584858,0.7589845547523419,0.017060486259097507,0.9670549180772195,0.6150580206350962,0.5524390589916331,0.2959498335889278,0.9292916715697834,0.7758483920957715,0.9104147861931333,0.12763458007796546,0.7489824508954613,19.8413331657978
0.5189899203864318,0.06607426385167192,0.472413789171073,0.43825594697170356,0.20279604118699524,0.42358763671430444,0.3577578840803387,0.16368426115164847,0.44137414333248615,0.26279995632448905,0.5273488573326037,0.07573228844908345,0.5103305018304597,0.39044422863446,6.819611221718365
0.5525813325105046,0.8518085827572431,0.9623950738108005,0.11052229405266056,0.6308318084098038,0.9979940009356586,0.9878891693335261,0.6033229922907446,0.12802087045081667,0.5831928309905282,0.5711418417406751,0.8433526460669952,0.9536205288707991,0.12628171997633733,18.825835627043762
0.6383901057769485,0.2808594946322427,0.9478218871115895,0.7285587299494868,0.3296511575814126,0.7917614211803709,0.10816552447633765,0.3923189400654594,0.22121812773159233,0.6837264472760463,0.6491671701793801,0.2596168600697914,0.9608753344376961,0.73867388517143,18.61698716985191
0.3498976805038789,0.706410577667011,0.024577024306966067,0.6339869213059075,0.23057128969382001,0.2687090287568493,0.8002556035835235,0.9555683939804208,0.3165502100270866,0.8268052703690757,0.3911540750261142,0.7126410985123798,0.04418098697261637,0.5969264206173747,19.353843190391878
0.42600238766956056,0.8927071642489816,0.10357846344837218,0.01809635820147515,0.5905853790479337,0.43553154053093346,0.7986892488839027,0.9234555382041066,0.2991536445438161,0.3884041171691053,0.41463874581756444,0.8684003183616522,0.10230509393719553,0.06078269546738379,15.910691274405561
0.3895485073455688,0.2637676864504621,0.9446257184221241,0.1355484331085064,0.720265852504758,0.9253950252924407,0.6646655865344386,0.42305444016612115,0.198990939925484,0.36747532225192725,0.3464130478856968,0.25604264396975307,0.9434912381976235,0.12290296105018882,12.415505506474533
0.8161507522663684,0.9114508753507623,0.2763371527370494,0.3695235401396495,0.3798939037860174,0.5604505887097803,0.668218229542771,0.2867166830403943,0.019462467309300346,0.3992223836579093,0.850829746373725,0.9394701621941064,0.3016478303372911,0.3619300328890809,14.133505499773554
0.652999760945243,0.3442891646989389,0.5488492673993047,0.8152250407163727,0.09861036872281104,0.8010748802553047,0.04117979132812166,0.8164210312143557,0.8075638041598735,0.051007308828755815,0.6503645404333622,0.3573833736972907,0.552423625691203,0.7947563407734431,15.515847607153692
0.7732591260670232,0.5676927488368441,0.9829991349165325,0.9822477772883441,0.9926669934642663,0.11861551836576589,0.9382561369639623,0.2445696090205628,0.458212259758612,0.7574065558217259,0.7919048927481673,0.5149335730377149,1.0098197232811328,1.0255298951077783,29.600978449749647
0.11655861242959853,0.3576390348482188,0.004654836837183485,0.4248539212016895,0.664197105081149,0.40168818500398873,0.08579460051983512,0.06268886202364055,0.2781165127648617,0.16931269054360076,0.12554123306662648,0.379553608476706,0.003948854753301368,0.39891886008334443,14.11534578219266
0.5692869199842944,0.5120807159237846,0.9717630761139511,0.3638447750916378,0.7879157509538762,0.5552941074669596,0.39563366762572616,0.9554659333057809,0.5983159693646871,0.11891694214601356,0.6030251857284945,0.4900854476699122,1.0271335629726839,0.35500636560429794,20.292601575934686
0.25937738414152023,0.7581937163538238,0.4598752073945209,0.5736097469668154,0.955046681006283,0.9792863199891774,0.8615909639255636,0.35909708773029625,0.8877008357273198,0.638609177641413,0.26096447623734875,0.758354888149366,0.47013139848859853,0.5591678530350758,16.668751541665046
0.7861884994650608,0.7480227993432699,0.7935673680483519,0.30065115869676684,0.800798599067631,0.5488463284661673,0.4733262004491432,0.6751259138207569,0.021358682938348306,0.10231681588759423,0.7779826168983377,0.7783318813183882,0.7577820114888766,0.2835914048319083,18.68629471737811
0.05105306469192361,0.3312688802927263,0.3203262865108316,0.9468071709445222,0.8451540869957204,0.3827642192427715,0.02476905803924867,0.8310311139953782,0.6605361771445402,0.15236448365130972,0.02889149657214867,0.3286046569812608,0.3220095398030625,0.9416197981888588,15.203183522755555
0.43535346632515703,0.7954565267763146,0.6775083559940103,0.9378643744440391,0.6211403254603832,0.09781016147905275,0.8843603632419503,0.7691555249885911,0.711870450893322,0.05373354735373537,0.44263386260845505,0.8192935157790397,0.6974549544605673,0.9336108578215229,22.303915352661896
0.8830775973191353,0.9665751069241639,0.7747476141924986,0.9942330832207621,0.6147698861442988,0.037129603891447815,0.01425151515029588,0.3421038752037887,0.8234717190675371,0.866134706324731,0.8887945565989639,0.9448225421793977,0.8078030971967564,0.9987707211552683,19.298477624084335
0.3050466983628616,0.5579874006096327,0.9824448830007099,0.40044853473592334,0.6658713983098399,0.4008795636319853,0.7681946644627797,0.5277147255728658,0.23752313798634972,0.2713061012584662,0.244061467273756,0.5493020929127589,0.9597702485411322,0.4251523022474478,17.417678302825546
0.6940873750829799,0.7811928439623906,0.16892611586456563,0.3740626250073257,0.4137802198582661,0.686380230000473,0.2958919763768736,0.3032919214196661,0.3558891546408681,0.8103020815432322,0.6792274056775409,0.764250511924647,0.15628941245163985,0.3301621008915118,18.246529709454887
0.7665910506061583,0.6886834264786805,0.7079823546511866,0.7672100660540969,0.2871527128863294,0.548256281942088,0.5433526403167696,0.7396325011799493,0.9568705691056464,0.2779899447954659,0.7300079144895782,0.7019913189979521,0.6879816599634653,0.7964183356325389,20.26712606847869
0.9440324664280993,0.03669141786941299,0.14740010251322067,0.7562872315011158,0.08379135291008455,0.516123700741093,0.21986077664160697,0.2742957038427515,0.7018404829444163,0.030192773268711615,0.9179132749385485,0.03828068702443653,0.13900804255956317,0.727596038867629,11.887021054268173
0.6455442945794939,0.3448565866227481,0.10110749056349133,0.31837893666617656,0.1681421180228203,0.5561331794504739,0.31802863096038647,0.9580671779934349,0.9657342779802807,0.6201258805682415,0.6491188013759813,0.32864977286613284,0.10128813637717726,0.32927699134581134,13.976876634301682
0.3135906117427012,0.36553902811807637,0.20126676576086544,0.48714812691737464,0.9903685221395796,0.9121509530115888,0.11834943401946907,0.02519028929050615,0.8986376684082662,0.5371701279487074,0.2913943018264943,0.42717394054276014,0.1866028227406295,0.5068352176857376,15.46463894154042
0.2596002334976195,0.06007796431325796,0.20986047387014195,0.13230567485306288,0.1932362924745561,0.685467145913117,0.049499744261067735,0.10185461524821648,0.13417363807828764,0.316541120958134,0.257669767456481,0.062344628408089416,0.21421378688284065,0.11443206392120389,4.7952549837641705
0.5339779236287958,0.9442027179139421,0.3966101121260647,0.10668244680271344,0.4087738294698373,0.2961277734146933,0.49340696228917813,0.6570436769164232,0.4610502191524082,0.9351605120778256,0.5328916183150194,0.9448021364752216,0.4007957045167928,0.09713171260586224,13.65624251891345
0.3970136667776334,0.7044015394011737,0.2848855205537312,0.10398807754342043,0.9078984575106281,0.7090508098155446,0.6152764266350972,0.7924989056089166,0.8356460375834757,0.48345899817102334,0.3961983126246751,0.6723603115236211,0.2776423801590773,0.08912070303974402,14.53574104806581
